String Index	Text
A1Q3EarlyReturnKashya	71\nTo do battle with Andariel requires \nmore than thick skin and a strong will. \nYou'll want armor and weaponry forged \nwith the hammer's enchantments.\n
A1Q3EarlyReturnCharsi	89\nThe Malus is a Horadric artifact of \ngreat power. Please bring it back.\n
A1Q3EarlyReturnGheed	90\nI have heard that you bear us no Malus.\n
A1Q3EarlyReturnWarriv	120\nWhat better opportunity to show your \nmettle?\n
A1Q3SuccessfulCain	59\nThe magical effects imbued by the \nMalus are impossible to predict, but \nare always to the good.\n
A1Q3SuccessfulAkara	57\nWell done, my friend. But remember, the \nreturn of the Horadric Malus is but one \nstep in reclaiming the Monastery.\n
A1Q3SuccessfulKashya	74\nNow that the Horadric Malus is back in \nour possession, we shall use it to \ndeliver a great blow against the Evil \nwhich torments this land.\n
A1Q3SuccessfulCharsi	72\nOh! Thanks so much for returning the \nHoradric Malus! I will now imbue one of \nyour items with magical powers.\n
A1Q3SuccessfulGheed	120\nI guess it's too late to take back some \nof the names I called you.\n
A1Q3SuccessfulWarriv	118\nI am glad the hammer has returned and \nyou with it.\n
A1Q6InitCain	34\nIt is certain that we face the demon \nqueen, Andariel, who has corrupted the \nRogue Sisterhood and defiled their \nancestral Monastery. This does not \nbode well for us, my friend.\n \nAncient Horadric texts record that \nAndariel and the other Lesser Evils \nonce overthrew the three Prime Evils -- \nDiablo, Mephisto and Baal -- banishing \nthem from Hell to our world. Here, they \ncaused mankind untold anguish and \nsuffering before they were finally \nbound within the Soulstones.\n \nAndariel's presence here could mean \nthat the forces of Hell are once again \naligned behind Diablo and his Brothers. \nIf this is true, then I fear for us all.\n \nYou must kill her before the Monastery \nbecomes a permanent outpost of Hell \nand the way east lost forever.\n
A1Q6AfterInitCain	45\nDiablo is heading east for some foul \npurpose. And the only passage east is \nthrough the Monastery gate. \nObviously, Diablo summoned Andariel \nto block any pursuit.\n \nFor her part Andariel hopes to win \nDiablo's favor... the lesser demons are \nalways vying for positions of power \nwithin the unholy hierarchy!\n
A1Q6AfterInitAkara	63\nAndariel has desecrated all we hold \ndear. She must not be permitted to \nserve Diablo.\n \nDestroy her! Her corruption of our \nOrder must be undone!\n
A1Q6AfterInitCharsi	132\nSend Andariel back to the Hell she came \nfrom!\n
A1Q6AfterInitGheed	71\nYou're going after Andariel?\n \n... One of my wagon wheels is in need of \nrepair. I'll be under the wagon, if I'm \nneeded.\n
A1Q6AfterInitWarriv	72\nThe mapmakers tell us the shortest \ndistance between two points is a \nstraight line.\n \nOur way east is a line that runs through \nAndariel's stronghold, the Monastery.\n
A1Q6AfterInitKashya	81\nI can imagine a thousand different ways \nto kill Andariel. You need only choose \none.\n
A1Q6EarlyReturnCain	48\nIt is clear that Andariel is acting on \nbehalf of Diablo to prevent anyone \nfrom following him eastward. Her \ndefeat would allow you to continue the \npursuit.\n \nAncient lore has it that while Andariel \nwas spawned in the Burning Hells, she \nis not fond of fire.\n
A1Q6EarlyReturnAkara	57\nYou have done much to help us, but I \nsense that this has only fueled \nAndariel's fury. She will not stop until \nwe are all dead.\n \nYou must kill Andariel before her army \ncan gain the upper hand.\n
A1Q6EarlyReturnGheed	72\nHave you stumbled upon that Demon \nQueen, yet? I hear she's quite the \nbeauty... as far as Maidens of Anguish \ngo, that is.\n
A1Q6EarlyReturnCharsi	108\nIf you are the hero that you seem to be, \nnow is the time to prove it.\n
A1Q6EarlyReturnWarriv	90\nMay I remind you that my caravan can \nonly go east, if the Monastery is \ncleansed?\n
A1Q6EarlyReturn2Kashya	126\nDeckard Cain has important information \nabout Andariel.\n
A1Q6SuccessfulAkara	64\nFinally, we may rejoice!\n \nWe owe you a debt we can never repay. \nI only hope that in time we will be able \nto rebuild our Order.\n \nAll our thanks go with you, my friend.\n
A1Q6SuccessfulCharsi	86\nYou'll probably go east now... It was \ngood to know you. I hope you'll come \nback if you ever need anything.\n
A1Q6SuccessfulKashya	44\nAndariel's death brings about renewed \nlife for us all. We mourn the loss of our \ndear Sisters, but at least now we can \nget on with our lives.\n \nI... may have misjudged you, outlander. \nYou are a true hero and testament to \nthe noble spirit which has inspired our \nOrder for generations.\n \nFare well... my friend.\n
A1Q6SuccessfulGheed	100\nI'm going to party like it's 999!\n
A1Q6SuccessfulWarriv	82\nThe caravan is prepared. We may now \njourney eastward to Lut Gholein.\n
A1Q6SuccessfulCain	38\nThis is a great victory indeed, but many \nmore battles await. I will accompany \nyou on your journey, lending what \nassistance I can... \n \nRemember... Diablo is still out there, \nseeking something in the desert. I'm \nafraid that this nightmare will not end \nuntil you find what it is that he seeks.\n
PalaceGuardGossip1	600\nHalt.\n
PalaceGuardGossip2	290\nYou may not pass.\n
PalaceGuardGossip3	255\nWelcome to the palace.\n
PalaceGuardGossip4	255\nYou may enter the palace.\n
PalaceGuardGossip5	290\nStay out of trouble.\n
GriezIntroGossip1	58\nI'll bet you wonder how this town \nmanages to stay safe with all the \ntrouble going on out in the desert. \nWell, I can tell you that it's got nothing \nto do with the local town guards... \nthey're all in the palace for some \nreason.\n \nJerhyn hired me and my mercenaries to \nhelp keep the peace around here. We're \nnot cheap, but we're the best this \nwasteland has to offer.\n
GriezGossip1	85\nWe do a good job in town, but beyond \nthe city gates, you'll find all manner of \ndemons.\n
GriezGossip2	52\nThe local guards were all relocated to \nthe palace after the troubles began. No \none really knows why. Actually, all of \nthe town's brothel girls have been \nhiding out in the palace's cellar lately, \nso I assume that the guards have been \nassigned to 'protect them' with their \nlives.\n
GriezGossip3	75\nI might spare you a few of my men. \nWhy, enough gold can muster an army.\n
GriezGossip4	61\nJerhyn's got a nice little trading post \ngoing here. Despite his youth, he is a \nclever businessman. As you can see by \nthat palace, he's done quite well for \nhimself.\n
GriezGossip5	99\nWe're keeping the town safe and tight, \nbut I've got a hunch there's something \nJerhyn's not telling us.\n
GriezGossip6	44\nAh, Elzix is quite a character. I had a \nfew run-ins with his band of outlaws in \nmy younger years. Now, he's as settled \nas the dunes out there. The Desert Rain \nInn is his pride and joy these days.\n
GriezGossip7	53\nAtma seems to be a fine woman. But I'm \nsure the loss of her family has made \nher lonely. Perhaps I should go over \nand console her when I get off duty \ntonight...\n
GriezGossip8	72\nGeglash is an imposing warrior, but he's \nnever been able to back down from a \nfight. One of these days, his pride will \nbe the death of him.\n
GriezGossip9	67\nMeshif has sailed all around the \nsouthern seas and visited many \nstrange lands. It must be driving him \nmad, having to stay anchored here.\n
GriezGossip10	70\nI haven't talked much to Fara. She \nkeeps to herself most of the time. I get \nthe feeling that she doesn't like us \nmercenary types much.\n
GriezGossip11	73\nI'd stay clear of Lysander, if I were you. \nHe's always mixing his damned potions \nand chemicals. I wouldn't be surprised \nif he winds up blowing himself to \nsmithereens!\n
GriezGossip12	85\nDrognan's a mystery to me. Then again, \nI never did trust mages much.\n
ElzixIntroGossip1	61\nHmm... You look like a sturdy \nadventurer.\n \nYou know, I used to be quite the \nscoundrel in my day. I led the fiercest \ngroup of bandits who ever terrorized \nthese sands!\n \nNowadays, I run this here Inn and \npretty much stay out of trouble.\n \nMy days of adventuring are behind me.\n
ElzixIntroNecGossip1	48\nAh... You must be one of the new \nheroes who've come to rid our city of \nevil. Under any other circumstances, I'd \nbe surprised to see one of your kind in \nthe city. But lately... Oh, never mind all \nthat...\n \nYou know, I used to be quite the \nscoundrel in my day. I led the fiercest \ngroup of bandits who ever terrorized \nthese sands!\n \nNowadays, I run this here Inn and \npretty much stay out of trouble.\n \nMy days of adventuring are behind me.\n
ElzixGossip1	52\nYou know, I've lost a number of body \nparts over the years. An eye here, a leg \nthere...\n \nSay, do you know any spells that'd grow \nthem back for me? Hmm... On second \nthought, I'll leave well enough alone.\n
ElzixGossip2	90\nWhat tales Drognan can tell... You \nwould do well to listen carefully to that \nwizened wizard.\n
ElzixGossip3	80\nThere are many ancient tombs in the \ndesert. Most of them are already \nplundered, but I imagine that some \nhave remained hidden.\n
ElzixGossip4	67\nI miss the brothels that used to do \nbusiness here.\n \nYou know, all of the ladies fled to the \npalace as soon as the trouble in the \ndesert started. You'd think that they \ncould at least come out once in a while \nnow that Greiz and his men have things \nrelatively under control.\n
ElzixGossip5	71\nAtma... Now, there's a fine woman. \nLately, though, she's only thinking \nabout revenge. She has reason \nenough...\n
ElzixGossip6	71\nWe've all fared well under Jerhyn's \nleadership. The town has remained \nsafe throughout this whole mess; and \nyet the lad still seems very upset about \nsomething.\n
ElzixGossip7	88\nGeglash is a fool who would fight his \nown shadow if he could. Fighting's all \nhe ever thinks about!\n
ElzixGossip8	74\nMeshif is a wise Captain, I think. Wise \nenough to know silver from tin and \ntruth from dung, that's for sure.\n
ElzixGossip9	65\nFara is a good woman. She seems very \nsad, but seldom speaks of her past. \nShe's good to the poor and helps \npeople when she can. That makes her \nall right in my book.\n
ElzixGossip10	70\nThat Lysander's a grumpy old cuss. \nYou'd better not disturb him while he's \nworking on his potions, or... BOOM! \nYou could get blasted to the moon.\n
WarrivAct2IntroGossip1	62\nNow that Andariel is dead, I can return \nand outfit the Rogues properly. Once \nI've made some trades here, I'll be free \nto head back to their Monastery. Let \nme know if you want to travel along.\n
WarrivAct2Gossip1	106\nCaravans take people where they want \nto go - until they get there.\n
WarrivAct2Gossip2	80\nBy ship is the only way eastward from \nhere. I believe Captain Meshif has a \nsmall trading vessel moored at the \ndocks.\n
WarrivAct2Gossip3	70\nThere used to be a lot of brothels \nhere... I guess the troubles scared all \nthe women away, or maybe they're \n'safe' in Jerhyn's palace.\n
WarrivAct2Gossip4	53\nThat old desert fox, Elzix, is as crafty \nas they come. Years back, he made off \nwith a small fortune of my caravan's \nwares. I certainly never expected to see \nhim so... domesticated.\n
WarrivAct2Gossip5	57\nJerhyn has his father's strength and \nwits. He's young, but he rules this \nplace with wisdom and care. I think \nhe'll grow into a fine Sultan... Provided \nwe all survive this crisis.\n
AtmaIntroGossip1	59\nYou'll forgive me if I seem upset. I've \nsuffered a loss recently, but that's not \nyour problem.\n \nIt's a relief to see some proper warriors \ncome through here. My name is Atma. I \nrun the tavern here in Lut Gholein.\n
AtmaGossip1	86\nEvil has laid siege to Lut Gholein and \nyou may be our last hope...\n
AtmaGossip2	56\nThis public house used to be quite lively, \nuntil this plague of evil. Luckily, I've \nmanaged to save away a tidy nest egg. \nUnfortunately, I couldn't save \neverything I cared for...\n
AtmaGossip3	57\nIn addition to my public house, there \nused to be several brothels doing \nbusiness here. When the troubles first \nstarted in the desert, the harem guilds \nsought sanctuary within the palace.\n \nOf course, Jerhyn was glad to oblige. I'll \nbet they're finding many ways to repay \nhim for his protection.\n
AtmaGossip4	70\nGeglash may seem like a sot, but he's a \nbrave man. All this trouble has driven \nhim to drinking more than his usual.\n
AtmaGossip5	64\nElzix and I have reached an \nunderstanding over the years. He \nsends travelers to me for drink and \nentertainment, and I send them back to \nhim for a soft bed. The travelers often \ntrade their wares for lodging.\n
